Team Name,Year,Overall - ,GP - Games Played,MIN - Minutes Played,PTS - Points,W - Wins,L - Losses,W_PCT - Win Percentage,FGM - Field Goals Made,FGA - Field Goals Attempted,FG_PCT - Field Goal Percentage,FG3M - 3 Point Field Goals Made,FG3A - 3 Point Field Goals Attempted,FG3_PCT - 3 Point Field Goal Percentage,FTM - Free Throws Made,FTA - Free Throws Attempted,FT_PCT - Free Throw Percentage,OREB - Offensive Rebounds,DREB - Defensive Rebounds,REB - Rebounds,AST - Assists,TOV - Turnovers,STL - Steals,BLK - Blocks,PF - Personal Fouls,PLUS_MINUS - Plus-Minus
DALLAS MAVERICKS,2006-07,2007-08,82,48.1,100.4,51,31,.622,36.9,79.5,46.4,6.0,17.1,35.2,20.6,25.3,81.4,10.8,32.2,43.0,21.0,12.6,6.0,4.9,21.8,4.5
DALLAS MAVERICKS,2005-06,2006-07,82,48.2,100.0,67,15,.817,36.7,78.6,46.7,6.5,17.1,38.1,20.1,24.9,80.5,11.2,30.7,41.9,19.9,13.9,6.8,5.0,22.4,7.2
DALLAS MAVERICKS,2004-05,2004-05,82,48.1,102.5,58,24,.707,37.3,81.6,45.7,5.6,15.5,36.4,22.3,28.2,78.9,12.1,30.9,42.9,19.6,13.4,8.6,5.6,22.3,5.7
DALLAS MAVERICKS,2003-04,2003-04,82,48.3,105.2,52,30,.634,40.5,88.2,45.9,6.2,17.8,34.8,18.0,22.6,79.6,14.3,31.0,45.3,23.9,12.2,8.0,5.3,19.6,4.4
DALLAS MAVERICKS,2002-03,2002-03,82,48.2,103.0,60,22,.732,38.5,85.1,45.3,7.8,20.3,38.1,18.1,21.9,82.9,11.1,31.0,42.1,22.4,11.6,8.1,5.5,21.1,7.8
DALLAS MAVERICKS,2001-02,2001-02,82,48.5,105.2,57,25,.695,39.0,84.5,46.2,7.6,20.1,37.8,19.6,24.3,80.6,11.2,31.3,42.5,22.1,12.1,7.1,4.8,22.5,4.3
DALLAS MAVERICKS,2000-01,2000-01,82,48.3,100.5,53,29,.646,37.6,81.9,45.9,6.3,16.5,38.1,18.9,23.8,79.4,10.1,31.4,41.5,21.2,13.9,7.5,6.0,23.3,4.3
DALLAS MAVERICKS,1999-00,2000-01,82,48.1,101.4,40,42,.488,39.0,85.9,45.3,6.3,16.2,39.1,17.2,21.4,80.4,11.4,29.8,41.2,22.1,13.7,7.2,5.1,21.6,-0.6
DALLAS MAVERICKS,1998-99,1999-00,50,48.3,91.6,19,31,.380,35.0,80.7,43.4,4.0,11.9,33.9,17.6,24.2,72.8,12.9,29.6,42.5,18.4,13.8,7.0,5.8,21.3,-2.4
DALLAS MAVERICKS,1997-98,1997-98,82,48.5,91.4,20,62,.244,35.1,82.4,42.7,5.1,14.4,35.7,16.0,21.2,75.3,12.3,27.8,40.1,18.7,14.4,7.9,5.7,20.0,-6.1
DALLAS MAVERICKS,1996-97,1996-97,82,48.3,90.6,24,58,.293,34.3,78.7,43.6,5.2,16.0,32.6,16.8,23.4,71.7,12.7,27.6,40.3,20.3,16.1,8.0,4.3,21.9,-6.4
HOUSTON ROCKETS,2024-25,2024-25,16,48.3,114.6,11,5,.688,42.6,95.9,44.4,11.7,36.0,32.5,17.7,23.3,75.9,14.8,35.9,50.6,22.8,13.0,8.9,5.2,20.9,8.4
HOUSTON ROCKETS,2023-24,2023-24,82,48.4,114.3,41,41,.500,41.8,91.0,45.9,12.7,36.1,35.2,18.1,23.4,77.3,11.5,34.0,45.5,24.8,12.7,7.8,4.6,20.8,1.1
HOUSTON ROCKETS,2022-23,2022-23,82,48.2,110.7,22,60,.268,40.6,88.9,45.7,10.4,31.9,32.7,19.1,25.3,75.4,13.4,32.9,46.3,22.4,16.2,7.3,4.6,20.5,-7.9
HOUSTON ROCKETS,2021-22,2022-23,82,48.2,110.7,22,60,.268,40.6,88.9,45.7,10.4,31.9,32.7,19.1,25.3,75.4,13.4,32.9,46.3,22.4,16.2,7.3,4.6,20.5,-7.9
HOUSTON ROCKETS,2020-21,2021-22,82,48.2,109.7,20,62,.244,39.4,86.4,45.6,13.5,38.7,34.9,17.5,24.5,71.3,9.6,32.4,42.0,23.6,16.5,7.3,4.7,20.6,-8.5
HOUSTON ROCKETS,2019-20,2020-21,72,48.1,108.8,17,55,.236,39.3,88.5,44.4,13.8,40.6,33.9,16.5,22.3,74.0,9.3,33.3,42.6,23.6,14.7,7.6,5.0,19.5,-7.9
HOUSTON ROCKETS,2018-19,2019-20,72,48.3,117.8,44,28,.611,40.8,90.4,45.1,15.6,45.3,34.5,20.6,26.1,79.1,9.8,34.5,44.3,21.6,14.7,8.7,5.2,21.8,3.0
HOUSTON ROCKETS,2017-18,2017-18,82,48.2,112.4,65,17,.793,38.7,84.2,46.0,15.3,42.3,36.2,19.6,25.1,78.1,9.0,34.5,43.5,21.5,13.8,8.5,4.8,19.5,8.5
HOUSTON ROCKETS,2016-17,2017-18,82,48.2,112.4,65,17,.793,38.7,84.2,46.0,15.3,42.3,36.2,19.6,25.1,78.1,9.0,34.5,43.5,21.5,13.8,8.5,4.8,19.5,8.5
HOUSTON ROCKETS,2015-16,2016-17,82,48.2,115.3,55,27,.671,40.3,87.2,46.2,14.4,40.3,35.7,20.3,26.5,76.6,10.9,33.5,44.4,25.2,15.1,8.2,4.3,19.9,5.8
HOUSTON ROCKETS,2014-15,2015-16,82,48.4,106.5,41,41,.500,37.7,83.5,45.2,10.7,30.9,34.7,20.4,29.4,69.4,11.3,31.7,43.1,22.2,15.9,10.0,5.2,21.8,0.2
HOUSTON ROCKETS,2013-14,2014-15,82,48.4,107.7,54,28,.659,38.0,80.5,47.2,9.5,26.6,35.8,22.1,31.1,71.2,11.2,34.1,45.3,21.4,16.1,7.6,5.6,20.4,4.6
HOUSTON ROCKETS,2012-13,2013-14,82,48.4,107.7,54,28,.659,38.0,80.5,47.2,9.5,28.9,36.6,19.2,25.5,75.4,11.1,32.3,43.4,23.2,16.4,8.3,4.4,20.3,3.5
HOUSTON ROCKETS,2011-12,2012-13,82,48.2,106.0,45,37,.549,38.1,82.7,46.1,10.6,28.9,36.6,19.2,25.5,75.4,11.1,32.3,43.4,23.2,16.4,8.3,4.4,20.3,3.5
HOUSTON ROCKETS,2010-11,2011-12,66,48.7,98.1,34,32,.515,37.7,84.0,44.9,7.2,20.2,35.9,15.4,19.7,78.2,11.7,30.5,42.2,21.3,14.5,7.5,4.8,20.4,0.2
HOUSTON ROCKETS,2009-10,2010-11,82,48.5,105.9,43,39,.524,38.7,85.1,44.7,7.9,22.4,35.1,19.0,24.7,77.2,11.8,30.1,42.0,21.8,14.5,7.1,3.9,20.9,-0.4
HOUSTON ROCKETS,2008-09,2009-10,82,48.5,102.4,42,40,.512,37.7,84.4,44.7,7.9,22.4,35.1,19.0,24.7,77.2,11.8,30.1,42.0,21.8,14.5,7.1,3.9,20.9,-0.4
HOUSTON ROCKETS,2007-08,2008-09,82,48.3,98.4,53,29,.646,36.1,79.6,45.3,7.6,20.2,37.5,18.7,23.2,80.5,10.5,32.5,43.0,20.3,14.1,6.7,4.3,18.9,4.0
HOUSTON ROCKETS,2006-07,2007-08,82,48.1,96.7,55,27,.671,36.6,81.7,44.8,7.1,20.8,34.2,16.4,22.5,72.6,12.2,32.4,44.6,21.4,13.7,7.3,5.1,19.6,4.7
HOUSTON ROCKETS,2005-06,2006-07,82,48.4,97.0,52,30,.634,35.4,79.6,44.5,8.6,23.1,37.2,17.5,23.2,75.3,10.7,32.6,43.3,20.8,14.2,7.1,4.1,20.9,4.9
HOUSTON ROCKETS,2004-05,2004-05,82,48.4,95.1,51,31,.622,34.7,78.3,44.3,6.7,18.5,36.4,18.9,24.2,78.1,10.7,31.7,42.4,21.1,13.8,6.9,4.6,22.0,4.0
HOUSTON ROCKETS,2003-04,2004-05,82,48.6,89.8,45,37,.549,33.4,75.5,44.2,6.3,17.1,36.6,16.7,21.6,77.3,10.3,32.3,42.6,19.3,16.7,6.8,5.4,21.5,1.7
HOUSTON ROCKETS,2002-03,2003-04,82,48.6,89.8,45,37,.549,33.4,75.5,44.2,6.3,17.1,36.6,16.7,21.6,77.3,10.3,32.3,42.6,19.3,16.7,6.8,5.4,21.5,1.7
HOUSTON ROCKETS,2001-02,2002-03,82,48.7,92.3,28,54,.341,34.6,80.8,42.8,6.0,18.0,33.5,17.1,23.1,74.1,12.5,29.4,41.9,18.1,14.1,6.5,5.4,18.0,-4.9
HOUSTON ROCKETS,2000-01,2001-02,82,48.7,92.3,28,54,.341,34.6,80.8,42.8,6.0,18.0,33.5,17.1,23.1,74.1,12.5,29.4,41.9,18.1,14.1,6.5,5.4,18.0,-4.9
HOUSTON ROCKETS,1999-00,2000-01,82,48.4,97.2,45,37,.549,35.9,79.2,45.3,6.1,17.2,35.7,19.3,25.4,75.8,11.2,30.8,42.0,19.7,14.7,7.2,4.4,20.2,2.3
HOUSTON ROCKETS,1998-99,1998-99,50,48.3,94.2,31,19,.620,35.1,76.0,46.2,6.7,18.3,36.8,17.3,23.7,72.9,10.7,30.8,41.5,21.2,16.2,7.7,5.2,19.2,2.3
HOUSTON ROCKETS,1997-98,1997-98,82,48.4,98.8,41,41,.500,35.9,79.4,45.2,7.0,20.4,34.3,19.9,25.9,77.1,12.0,28.7,40.7,21.9,15.8,8.4,3.6,20.2,-0.8
HOUSTON ROCKETS,1996-97,1996-97,82,48.4,100.6,57,25,.695,37.0,79.1,46.8,8.2,22.4,36.5,18.3,24.3,75.5,11.3,31.3,42.6,24.5,16.6,8.4,4.2,19.6,4.5
MEMPHIS GRIZZLIES,2024-25,2024-25,16,48.0,118.9,9,7,.563,43.6,91.6,47.6,12.3,36.1,34.1,19.4,25.0,77.5,12.3,35.4,47.7,29.3,17.2,8.3,7.4,21.3,6.4
MEMPHIS GRIZZLIES,2023-24,2024-25,16,48.0,118.9,9,7,.563,43.6,91.6,47.6,12.3,36.1,34.1,19.4,25.0,77.5,12.3,35.4,47.7,29.3,17.2,8.3,7.4,21.3,6.4
MEMPHIS GRIZZLIES,2022-23,2023-24,82,48.2,105.8,27,55,.329,38.4,88.2,43.5,13.1,37.8,34.6,16.0,21.0,76.4,10.9,31.7,42.6,24.7,15.1,8.2,6.1,19.1,-7.0
MEMPHIS GRIZZLIES,2021-22,2021-22,82,48.2,115.6,56,26,.683,43.5,94.4,46.1,11.5,32.7,35.3,17.0,23.1,73.4,14.1,35.0,49.2,26.0,13.2,9.8,6.5,19.8,5.7
MEMPHIS GRIZZLIES,2020-21,2021-22,82,48.2,115.6,56,26,.683,43.5,94.4,46.1,11.5,32.7,35.3,17.0,23.1,73.4,14.1,35.0,49.2,26.0,13.2,9.8,6.5,19.8,5.7
MEMPHIS GRIZZLIES,2019-20,2021-22,82,48.2,115.6,56,26,.683,43.5,94.4,46.1,11.5,32.7,35.3,17.0,23.1,73.4,14.1,35.0,49.2,26.0,13.2,9.8,6.5,19.8,5.7
MEMPHIS GRIZZLIES,2018-19,2020-21,72,48.3,113.3,38,34,.528,42.8,91.8,46.7,11.2,31.4,35.6,16.4,21.3,77.1,11.2,35.3,46.5,26.9,13.3,9.1,5.1,18.7,1.0
MEMPHIS GRIZZLIES,2017-18,2018-19,82,48.5,103.5,33,49,.402,38.0,84.4,45.0,9.9,28.9,34.2,17.7,23.0,77.2,8.8,33.0,41.8,23.9,14.0,8.3,5.5,23.2,-6.2
MEMPHIS GRIZZLIES,2016-17,2017-18,82,48.5,100.5,43,39,.524,36.4,83.6,43.5,9.4,26.5,35.4,18.3,23.4,78.4,10.8,32.0,42.8,21.3,12.9,8.0,4.2,22.4,0.5
MEMPHIS GRIZZLIES,2015-16,2016-17,82,48.5,100.5,43,39,.524,36.4,83.6,43.5,9.4,26.5,35.4,18.3,23.4,78.4,10.8,32.0,42.8,21.3,12.9,8.0,4.2,22.4,0.5
MEMPHIS GRIZZLIES,2014-15,2015-16,82,48.4,99.1,42,40,.512,36.8,83.6,44.0,6.1,18.5,33.1,19.3,24.7,78.3,11.2,32.1,42.6,21.7,13.3,8.5,4.2,19.1,3.2
MEMPHIS GRIZZLIES,2013-14,2013-14,82,48.3,96.1,50,32,.610,38.1,82.0,46.4,4.9,14.0,35.3,15.1,20.3,74.1,11.6,30.8,42.4,21.9,13.7,7.7,4.6,19.1,1.6
MEMPHIS GRIZZLIES,2012-13,2012-13,82,48.3,93.4,56,26,.683,36.1,81.5,44.4,4.7,13.5,34.5,16.5,21.3,77.3,12.9,29.8,42.7,20.9,14.0,8.6,5.3,20.2,4.1
MEMPHIS GRIZZLIES,2011-12,2011-12,66,48.3,95.0,41,25,.621,36.7,82.2,44.7,4.2,12.9,32.6,17.3,22.8,75.9,12.6,29.5,42.0,19.5,14.5,9.6,5.2,19.9,2.0
MEMPHIS GRIZZLIES,2010-11,2011-12,66,48.3,95.0,41,25,.621,36.7,82.2,44.7,4.2,12.9,32.6,17.3,22.8,75.9,12.6,29.5,42.0,19.5,14.5,9.6,5.2,19.9,2.0
MEMPHIS GRIZZLIES,2009-10,2009-10,82,48.5,102.5,40,42,.488,39.3,83.8,46.9,4.2,12.4,33.7,19.7,26.9,73.3,13.0,30.4,43.5,18.8,15.2,7.9,4.9,20.2,-1.5
MEMPHIS GRIZZLIES,2008-09,2009-10,82,48.5,102.5,40,42,.488,39.3,83.8,46.9,4.2,12.4,33.7,19.7,26.9,73.3,13.0,30.4,43.5,18.8,15.2,7.9,4.9,20.2,-1.5
MEMPHIS GRIZZLIES,2007-08,2008-09,82,48.3,93.9,24,58,.293,34.9,77.0,45.4,4.9,13.5,36.0,19.1,25.3,75.6,10.3,28.5,38.8,17.4,15.3,7.5,4.7,21.7,-5.5
MEMPHIS GRIZZLIES,2006-07,2007-08,82,48.3,100.7,22,60,.268,37.3,82.2,45.4,7.6,21.7,34.9,18.5,25.6,72.3,10.3,31.3,41.6,19.2,15.3,6.1,4.7,19.4,-6.2
MEMPHIS GRIZZLIES,2005-06,2006-07,82,48.7,101.6,22,60,.268,36.6,78.6,46.5,6.1,16.6,36.7,18.0,25.3,71.1,10.2,29.0,39.2,19.3,13.8,7.3,5.4,21.4,3.7
MEMPHIS GRIZZLIES,2004-05,2005-06,82,48.4,92.2,49,33,.598,33.5,74.7,44.8,7.2,19.2,37.4,18.0,25.3,71.1,10.2,29.0,39.2,19.3,13.8,7.3,5.4,21.4,3.7
MEMPHIS GRIZZLIES,2003-04,2003-04,82,48.5,96.7,50,32,.610,36.1,81.2,44.5,5.5,16.0,34.0,19.0,26.1,72.7,12.8,29.0,41.8,23.4,15.0,9.7,6.9,23.2,2.4
MEMPHIS GRIZZLIES,2002-03,2002-03,82,48.6,97.5,28,54,.341,37.2,82.2,45.2,5.7,15.6,36.5,17.4,23.6,73.9,11.5,30.1,41.6,23.1,15.4,7.9,6.1,20.5,-3.2
MEMPHIS GRIZZLIES,2001-02,2001-02,82,48.2,89.9,23,59,.280,34.8,79.7,43.6,4.1,13.4,30.7,16.3,23.0,70.8,12.0,29.4,41.4,21.8,16.4,7.9,6.0,19.2,-7.4
MEMPHIS GRIZZLIES,2000-01,2001-02,82,48.2,89.9,23,59,.280,34.8,79.7,43.6,4.1,13.4,30.7,16.3,23.0,70.8,12.0,29.4,40.5,23.2,15.7,7.1,4.4,21.1,-5.7
MEMPHIS GRIZZLIES,1999-00,2000-01,82,48.2,91.7,23,59,.280,35.0,79.7,43.9,4.0,11.5,34.3,17.8,23.1,77.0,10.9,29.6,40.5,23.2,15.7,7.1,4.4,21.1,-5.6
MEMPHIS GRIZZLIES,1998-99,1999-00,82,48.4,93.9,22,60,.268,35.3,78.5,42.8,3.0,9.1,32.7,20.2,28.2,71.7,13.0,27.2,40.2,19.3,17.0,8.4,4.0,22.5,-8.7
MEMPHIS GRIZZLIES,1997-98,1998-99,50,48.7,88.9,8,42,.160,32.9,76.8,42.8,3.0,9.1,32.7,20.2,28.2,71.7,13.0,27.2,40.2,19.3,17.0,8.4,4.0,22.5,-8.7
MEMPHIS GRIZZLIES,1996-97,1997-98,82,48.2,89.2,14,68,.171,34.4,78.7,43.7,5.4,15.5,34.9,15.0,21.1,70.9,12.5,26.3,38.8,22.7,15.9,8.0,5.7,21.4,-10.2
NEW ORLEANS PELICANS,2024-25,2024-25,16,48.0,103.5,4,12,.250,38.1,87.6,43.5,10.9,32.0,34.2,16.3,20.8,78.4,13.1,30.1,43.2,23.6,15.6,8.1,5.1,16.9,-11.9
NEW ORLEANS PELICANS,2023-24,2024-25,16,48.0,103.5,4,12,.250,38.1,87.6,43.5,10.9,32.0,34.2,16.3,20.8,78.4,13.1,30.1,43.2,23.6,15.6,8.1,5.1,16.9,-11.9
NEW ORLEANS PELICANS,2022-23,2022-23,82,48.4,114.4,42,40,.512,42.0,87.6,48.0,11.0,30.1,36.4,19.3,24.4,79.3,10.6,33.1,43.7,25.9,14.6,8.3,4.1,20.5,1.9
NEW ORLEANS PELICANS,2021-22,2021-22,82,48.2,109.3,36,46,.439,40.2,88.0,45.7,10.6,32.1,33.2,18.3,23.2,78.9,12.0,33.2,45.2,25.0,14.1,8.3,4.0,19.7,-1.0
NEW ORLEANS PELICANS,2020-21,2021-22,82,48.2,109.3,36,46,.439,40.2,88.0,45.7,10.6,32.1,33.2,18.3,23.2,78.9,12.0,33.2,45.2,25.0,14.1,8.3,4.0,19.7,-1.0
NEW ORLEANS PELICANS,2019-20,2020-21,72,48.4,114.6,31,41,.431,42.5,89.1,47.7,10.6,30.4,34.8,19.0,26.1,72.9,11.7,35.7,47.4,26.0,14.6,7.6,4.4,18.0,-0.3
NEW ORLEANS PELICANS,2018-19,2018-19,82,48.2,115.4,33,49,.402,43.7,92.2,47.3,10.3,29.9,34.4,17.8,23.4,76.1,11.1,36.2,47.3,27.0,14.8,7.4,5.4,21.1,-1.3
NEW ORLEANS PELICANS,2017-18,2018-19,82,48.2,115.4,33,49,.402,43.7,92.2,47.3,10.3,29.9,36.2,16.1,20.9,77.2,8.7,35.6,44.3,26.8,14.9,8.0,5.9,19.1,1.3
NEW ORLEANS PELICANS,2016-17,2016-17,82,48.5,104.3,34,48,.415,39.1,87.0,45.0,9.4,26.8,35.0,16.7,22.3,75.0,8.6,35.1,43.7,22.8,12.9,7.8,5.5,18.2,-2.1
NEW ORLEANS PELICANS,2015-16,2016-17,82,48.5,104.3,34,48,.415,39.1,87.0,45.0,9.4,26.8,35.0,16.7,22.3,75.0,8.6,35.1,43.7,22.8,12.9,7.8,5.5,18.2,-2.1
NEW ORLEANS PELICANS,2014-15,2015-16,82,48.2,102.7,30,52,.366,38.5,85.9,44.8,8.6,19.3,37.0,16.4,21.8,75.1,11.5,32.0,43.5,22.0,13.3,6.7,6.2,18.7,0.8
NEW ORLEANS PELICANS,2013-14,2014-15,82,48.2,99.4,45,37,.549,37.9,82.9,45.7,5.9,15.9,37.3,18.2,23.6,76.9,11.4,30.3,41.7,21.3,13.8,7.9,6.4,22.6,-2.7
NEW ORLEANS PELICANS,2012-13,2013-14,82,48.4,99.7,34,48,.415,37.8,82.5,45.9,5.9,15.9,37.3,18.2,23.6,76.9,11.4,30.3,41.7,21.3,13.8,7.9,6.4,22.6,-2.7
NEW ORLEANS PELICANS,2011-12,2012-13,82,48.2,94.1,27,55,.329,36.0,80.4,44.8,6.5,18.0,36.3,15.5,20.0,77.6,12.0,29.6,41.6,21.0,14.5,6.3,5.4,20.4,-3.9
NEW ORLEANS PELICANS,2010-11,2011-12,66,48.3,89.6,21,45,.318,34.8,77.3,45.1,3.9,11.8,33.3,16.0,21.2,75.7,11.0,30.2,41.1,20.7,15.5,7.4,4.8,20.1,-3.8
NEW ORLEANS PELICANS,2009-10,2010-11,82,48.4,94.9,46,36,.561,35.9,78.2,45.9,5.4,15.0,36.0,17.7,23.1,76.5,10.0,30.1,40.1,20.6,13.0,7.6,4.4,19.6,-2.5
NEW ORLEANS PELICANS,2008-09,2009-10,82,48.4,100.2,37,45,.451,38.8,83.4,46.4,7.0,19.2,36.3,15.8,20.3,77.8,10.4,29.9,40.3,22.3,13.5,7.6,3.7,19.6,-2.5
NEW ORLEANS PELICANS,2007-08,2008-09,82,48.2,95.8,49,33,.598,35.5,77.6,45.7,6.8,18.6,38.9,16.0,20.8,76.9,11.4,30.4,41.8,21.8,11.9,7.8,3.9,18.7,5.3
NEW ORLEANS PELICANS,2006-07,2007-08,82,48.3,100.9,56,26,.683,38.6,82.9,46.6,7.7,19.8,38.9,16.0,20.8,76.9,11.4,30.4,41.8,21.8,11.9,7.8,3.9,18.7,5.3
NEW ORLEANS PELICANS,2005-06,2006-07,82,48.5,95.5,39,43,.476,36.2,81.4,44.5,5.5,15.3,36.2,17.5,23.7,74.0,12.5,30.6,43.1,18.7,14.5,6.4,4.2,19.8,-1.6
NEW ORLEANS PELICANS,2004-05,2005-06,82,48.3,92.8,38,44,.463,34.5,78.4,44.0,3.7,10.8,33.9,20.1,26.5,75.8,11.2,29.0,40.2,18.5,13.4,7.5,3.8,21.8,-2.8
NEW ORLEANS PELICANS,2003-04,2004-05,82,48.6,88.4,18,64,.220,33.1,80.0,41.5,5.1,16.0,31.5,17.1,22.3,76.6,12.4,27.8,40.2,21.0,14.8,6.7,3.8,23.0,-7.1
NEW ORLEANS PELICANS,2002-03,2003-04,82,48.4,91.8,41,41,.500,33.8,80.5,42.0,6.5,20.3,31.9,17.7,23.6,75.1,13.4,30.2,43.6,22.0,14.8,8.0,4.8,21.6,2.1
SAN ANTONIO SPURS,2024-25,2024-25,16,48.0,110.1,8,8,.500,39.4,85.8,45.9,13.8,39.1,35.3,17.6,21.8,80.5,10.4,34.6,45.1,27.9,15.8,7.5,6.6,16.4,0.0
SAN ANTONIO SPURS,2023-24,2023-24,82,48.4,112.1,22,60,.268,41.9,90.7,46.2,12.6,36.4,34.7,15.6,20.0,78.2,10.4,33.9,44.2,29.9,15.1,7.1,6.3,17.2,-6.5
SAN ANTONIO SPURS,2022-23,2023-24,82,48.4,112.1,22,60,.268,41.9,90.7,46.2,12.6,36.4,34.7,15.6,20.0,78.2,10.4,33.9,44.2,29.9,15.1,7.1,6.3,17.2,-6.5
SAN ANTONIO SPURS,2021-22,2022-23,82,48.4,113.0,22,60,.268,43.1,92.6,46.5,11.1,32.2,34.5,15.8,21.2,74.3,11.8,31.9,43.7,27.2,15.3,7.0,3.9,19.9,-10.0
SAN ANTONIO SPURS,2020-21,2021-22,82,48.3,113.2,34,48,.415,43.2,92.7,46.7,11.3,32.0,35.2,15.4,20.4,75.4,11.0,34.3,45.3,27.9,12.7,7.6,4.9,18.1,0.1
SAN ANTONIO SPURS,2019-20,2020-21,72,48.6,111.1,33,39,.458,41.9,90.5,46.2,9.9,28.4,35.0,17.4,22.0,79.2,9.3,34.6,43.9,24.4,11.4,7.0,5.1,18.0,-1.7
SAN ANTONIO SPURS,2018-19,2019-20,71,48.5,114.1,32,39,.451,42.2,89.4,47.2,10.7,28.5,37.6,19.0,23.4,81.0,9.0,35.6,44.6,24.7,12.6,7.3,5.5,19.4,-1.1
SAN ANTONIO SPURS,2017-18,2018-19,82,48.3,111.7,48,34,.585,42.3,88.4,47.8,9.9,25.3,39.2,17.2,21.0,81.9,9.2,35.5,44.7,24.5,12.1,6.1,4.7,18.1,1.7
SAN ANTONIO SPURS,2016-17,2017-18,82,48.1,102.7,47,35,.573,39.0,85.4,45.7,8.5,24.1,35.2,16.1,20.9,77.2,10.4,33.9,44.2,22.8,13.1,7.7,5.6,17.2,2.9
SAN ANTONIO SPURS,2015-16,2016-17,82,48.3,105.3,61,21,.744,39.3,83.7,46.9,9.2,23.5,39.1,17.6,22.0,79.7,10.0,33.9,43.9,23.8,13.4,8.0,5.9,18.3,7.2
SAN ANTONIO SPURS,2014-15,2015-16,82,48.1,103.5,67,15,.817,40.1,82.9,48.4,7.0,18.5,37.5,16.4,20.4,80.3,9.4,34.5,43.9,24.5,13.1,8.3,5.9,17.5,10.6
SAN ANTONIO SPURS,2013-14,2014-15,82,48.7,103.2,55,27,.671,39.1,83.6,46.8,8.3,22.5,36.7,16.7,21.4,78.0,9.8,33.8,43.6,24.4,14.0,8.0,5.4,19.1,6.2
SAN ANTONIO SPURS,2012-13,2013-14,82,48.2,105.4,62,20,.756,40.6,83.5,48.6,8.5,21.4,39.7,15.7,20.0,78.5,9.3,34.0,43.3,25.2,14.4,7.4,5.1,18.2,7.7
SAN ANTONIO SPURS,2011-12,2012-13,82,48.3,103.7,50,16,.758,39.6,82.8,47.8,8.4,21.3,39.3,16.2,21.6,74.8,10.3,32.6,43.0,23.2,13.6,7.4,4.4,17.3,7.2
SAN ANTONIO SPURS,2010-11,2011-12,66,48.3,103.7,50,16,.758,39.6,82.8,47.8,8.4,21.3,39.3,16.2,21.6,74.8,10.3,32.6,43.0,23.2,13.6,7.4,4.4,17.3,7.2
SAN ANTONIO SPURS,2009-10,2010-11,82,48.2,103.7,61,21,.744,38.4,80.8,47.5,8.4,21.1,39.7,18.5,24.2,76.7,10.1,31.7,41.9,22.4,13.4,7.3,4.5,19.0,5.7
SAN ANTONIO SPURS,2008-09,2009-10,82,48.2,101.4,50,32,.610,38.4,81.2,47.3,6.8,18.9,35.8,17.8,24.0,74.0,10.8,32.0,42.8,22.3,13.6,6.3,4.6,20.4,5.1
SAN ANTONIO SPURS,2007-08,2008-09,82,48.5,97.0,54,28,.659,37.1,79.7,46.6,7.6,19.8,38.6,15.2,20.0,76.1,8.9,32.2,41.0,21.2,11.7,5.8,4.0,18.9,3.8
SAN ANTONIO SPURS,2006-07,2007-08,82,48.1,95.4,56,24,.707,36.6,77.2,47.4,7.3,19.0,38.1,18.1,24.1,75.1,9.3,31.4,40.7,22.1,13.9,7.2,5.1,19.4,8.4
SAN ANTONIO SPURS,2005-06,2005-06,82,48.3,95.6,63,19,.768,36.5,77.3,47.2,6.4,16.6,38.5,16.2,23.1,70.2,10.4,31.1,41.5,20.9,13.7,6.6,5.7,20.9,6.8
SAN ANTONIO SPURS,2004-05,2004-05,82,48.3,96.2,59,23,.720,35.6,78.7,45.3,6.2,17.0,36.3,18.7,25.9,72.4,12.0,30.4,42.4,21.6,13.7,7.5,6.6,20.9,7.8
SAN ANTONIO SPURS,2003-04,2003-04,82,48.2,91.5,57,25,.695,34.7,78.5,44.2,5.0,13.9,35.8,17.2,25.2,68.1,12.5,32.5,45.1,20.4,14.7,8.1,6.5,20.3,7.2
SAN ANTONIO SPURS,2002-03,2002-03,82,48.4,95.8,60,22,.732,35.5,76.8,46.2,5.5,15.5,35.4,19.4,26.8,72.5,11.5,31.2,42.6,20.0,15.8,7.7,6.5,20.4,5.4
SAN ANTONIO SPURS,2001-02,2001-02,82,48.4,96.7,58,24,.707,35.5,77.6,45.8,5.3,14.8,36.2,20.3,27.4,74.2,11.1,31.3,42.4,20.0,14.4,7.6,6.5,19.2,6.2
SAN ANTONIO SPURS,2000-01,2000-01,82,48.4,96.2,58,24,.707,35.2,76.4,46.1,5.4,13.3,40.7,20.4,28.5,71.5,11.0,33.1,44.1,21.7,14.0,6.9,7.0,18.9,7.8
SAN ANTONIO SPURS,1999-00,1999-00,82,48.4,96.2,53,29,.646,36.0,78.0,46.2,4.0,10.8,37.4,20.1,27.0,74.6,11.3,32.5,43.8,22.2,15.0,7.5,6.7,20.9,5.9
SAN ANTONIO SPURS,1998-99,1998-99,50,48.3,92.8,37,13,.740,34.8,76.2,45.6,3.4,10.4,33.0,19.8,28.3,69.8,12.3,31.7,44.0,22.0,15.2,8.4,7.0,20.2,8.1
SAN ANTONIO SPURS,1997-98,1997-98,82,48.4,92.5,56,26,.683,35.3,75.5,46.8,3.7,10.5,35.0,18.2,26.4,68.8,12.0,32.2,44.2,22.4,16.1,6.3,6.9,21.1,4.0
